source_ensemblID,source_gene_symbol,source_celltype,source_means,source_quality,source_Gene_Symbol_human,target_ensemblID,target_gene_symbol,target_celltype,target_means,target_quality,target_Gene_Symbol_human,source_log2FC,target_log2FC,source_nodes,target_nodes,pair,interaction_type,interaction_redundancy,source_influenced_genes,target_influenced_genes,source_influenced_celltypes,target_influenced_celltypes,source_influencer_celltypes,target_influencer_celltypes
ENSDARG00000086778,pdgfba,EC,10.072864323917784,1.0,PDGFB,ENSDARG00000097827,lrp1aa,CM-,7.996754257541791,1.0,LRP1,2.06182743291448,0.0,pdgfba_EC,lrp1aa_CM-,pdgfba_lrp1aa,EC_CM-,"EC_EC, EC_CM-, EC_FB, CM-_EC, FB_EC","itgav, si:ch211-145b13.6, pdgfra, adgrv1, s1pr1, lrp1aa, pdgfrb, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000086778,pdgfba,CM-,8.863272953395963,1.0,PDGFB,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,pdgfba_CM-,lrp1ab_EC,pdgfba_lrp1ab,CM-_EC,"EC_CM+, EC_EC, EC_CM-, EC_FB, CM-_EC, FB_EC","itgav, si:ch211-145b13.6, pdgfra, adgrv1, s1pr1, lrp1aa, pdgfrb, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000086778,pdgfba,CM-,8.863272953395963,1.0,PDGFB,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,pdgfba_CM-,lrp1aa_EC,pdgfba_lrp1aa,CM-_EC,"EC_EC, EC_CM-, EC_FB, CM-_EC, FB_EC","itgav, si:ch211-145b13.6, pdgfra, adgrv1, s1pr1, lrp1aa, pdgfrb, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000029353,serpine2,FB,9.9219212003623,1.0,SERPINE2,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,serpine2_FB,lrp1ab_EC,serpine2_lrp1ab,FB_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000029353,serpine2,FB,9.9219212003623,1.0,SERPINE2,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,serpine2_FB,lrp1aa_EC,serpine2_lrp1aa,FB_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000029353,serpine2,EC,7.605856447893553,1.0,SERPINE2,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,serpine2_EC,lrp1ab_EC,serpine2_lrp1ab,EC_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000029353,serpine2,EC,7.605856447893553,1.0,SERPINE2,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,serpine2_EC,lrp1aa_EC,serpine2_lrp1aa,EC_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000029353,serpine2,CM+,8.322544456782003,0.9166666666666666,SERPINE2,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,serpine2_CM+,lrp1ab_EC,serpine2_lrp1ab,CM+_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000029353,serpine2,CM+,8.322544456782003,0.9166666666666666,SERPINE2,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,serpine2_CM+,lrp1aa_EC,serpine2_lrp1aa,CM+_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000029353,serpine2,CM-,9.506899084844774,1.0,SERPINE2,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,serpine2_CM-,lrp1ab_EC,serpine2_lrp1ab,CM-_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000029353,serpine2,CM-,9.506899084844774,1.0,SERPINE2,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,serpine2_CM-,lrp1aa_EC,serpine2_lrp1aa,CM-_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","lrp1aa, lrp1ab","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9",EC,"EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB"
ENSDARG00000076564,hspg2,FB,12.1312424045163,1.0,HSPG2,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,hspg2_FB,lrp1ab_EC,hspg2_lrp1ab,FB_EC,"EC_EC, FB_EC, CM-_EC","lrp1aa, lrp1ab, fgfr1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000076564,hspg2,FB,12.1312424045163,1.0,HSPG2,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,hspg2_FB,lrp1aa_EC,hspg2_lrp1aa,FB_EC,"EC_EC, FB_EC, CM-_EC","lrp1aa, lrp1ab, fgfr1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000076564,hspg2,EC,12.985298739336676,1.0,HSPG2,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,hspg2_EC,lrp1ab_EC,hspg2_lrp1ab,EC_EC,"EC_EC, FB_EC, CM-_EC","lrp1aa, lrp1ab, fgfr1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000076564,hspg2,EC,12.985298739336676,1.0,HSPG2,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,hspg2_EC,lrp1aa_EC,hspg2_lrp1aa,EC_EC,"EC_EC, FB_EC, CM-_EC","lrp1aa, lrp1ab, fgfr1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000076564,hspg2,CM-,6.200013111806217,1.0,HSPG2,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,0.0,1.90619254049249,hspg2_CM-,lrp1ab_EC,hspg2_lrp1ab,CM-_EC,"EC_EC, FB_EC, CM-_EC","lrp1aa, lrp1ab, fgfr1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000076564,hspg2,CM-,6.200013111806217,1.0,HSPG2,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,0.0,3.9014509207683,hspg2_CM-,lrp1aa_EC,hspg2_lrp1aa,CM-_EC,"EC_EC, FB_EC, CM-_EC","lrp1aa, lrp1ab, fgfr1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000040295,apoeb,FB,9.093476702842604,1.0,APOE,ENSDARG00000029146,lrp1ab,FB,13.872875311036276,1.0,LRP1,3.26544895641586,0.0,apoeb_FB,lrp1ab_FB,apoeb_lrp1ab,FB_FB,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,FB,9.093476702842604,1.0,APOE,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,3.26544895641586,1.90619254049249,apoeb_FB,lrp1ab_EC,apoeb_lrp1ab,FB_EC,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,FB,9.093476702842604,1.0,APOE,ENSDARG00000029146,lrp1ab,CM+,7.887873323798458,1.0,LRP1,3.26544895641586,0.0,apoeb_FB,lrp1ab_CM+,apoeb_lrp1ab,FB_CM+,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,FB,9.093476702842604,1.0,APOE,ENSDARG00000029146,lrp1ab,CM-,7.45273873612025,1.0,LRP1,3.26544895641586,0.0,apoeb_FB,lrp1ab_CM-,apoeb_lrp1ab,FB_CM-,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,FB,9.093476702842604,1.0,APOE,ENSDARG00000097827,lrp1aa,FB,13.135127514714023,1.0,LRP1,3.26544895641586,0.0,apoeb_FB,lrp1aa_FB,apoeb_lrp1aa,FB_FB,"FB_FB, EC_EC, EC_CM-, EC_FB, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000040295,apoeb,FB,9.093476702842604,1.0,APOE,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,3.26544895641586,3.9014509207683,apoeb_FB,lrp1aa_EC,apoeb_lrp1aa,FB_EC,"FB_FB, EC_EC, EC_CM-, EC_FB, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000040295,apoeb,FB,9.093476702842604,1.0,APOE,ENSDARG00000097827,lrp1aa,CM-,7.996754257541791,1.0,LRP1,3.26544895641586,0.0,apoeb_FB,lrp1aa_CM-,apoeb_lrp1aa,FB_CM-,"FB_FB, EC_EC, EC_CM-, EC_FB, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000040295,apoeb,EC,9.443685898107784,1.0,APOE,ENSDARG00000029146,lrp1ab,FB,13.872875311036276,1.0,LRP1,4.04638500139125,0.0,apoeb_EC,lrp1ab_FB,apoeb_lrp1ab,EC_FB,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,EC,9.443685898107784,1.0,APOE,ENSDARG00000029146,lrp1ab,EC,11.3044959347933,1.0,LRP1,4.04638500139125,1.90619254049249,apoeb_EC,lrp1ab_EC,apoeb_lrp1ab,EC_EC,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,EC,9.443685898107784,1.0,APOE,ENSDARG00000029146,lrp1ab,CM+,7.887873323798458,1.0,LRP1,4.04638500139125,0.0,apoeb_EC,lrp1ab_CM+,apoeb_lrp1ab,EC_CM+,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,EC,9.443685898107784,1.0,APOE,ENSDARG00000029146,lrp1ab,CM-,7.45273873612025,1.0,LRP1,4.04638500139125,0.0,apoeb_EC,lrp1ab_CM-,apoeb_lrp1ab,EC_CM-,"FB_FB, EC_CM+, EC_EC, EC_CM-, EC_FB, FB_CM+, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB, CM+"
ENSDARG00000040295,apoeb,EC,9.443685898107784,1.0,APOE,ENSDARG00000097827,lrp1aa,FB,13.135127514714023,1.0,LRP1,4.04638500139125,0.0,apoeb_EC,lrp1aa_FB,apoeb_lrp1aa,EC_FB,"FB_FB, EC_EC, EC_CM-, EC_FB, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000040295,apoeb,EC,9.443685898107784,1.0,APOE,ENSDARG00000097827,lrp1aa,EC,10.62269600836053,1.0,LRP1,4.04638500139125,3.9014509207683,apoeb_EC,lrp1aa_EC,apoeb_lrp1aa,EC_EC,"FB_FB, EC_EC, EC_CM-, EC_FB, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
ENSDARG00000040295,apoeb,EC,9.443685898107784,1.0,APOE,ENSDARG00000097827,lrp1aa,CM-,7.996754257541791,1.0,LRP1,4.04638500139125,0.0,apoeb_EC,lrp1aa_CM-,apoeb_lrp1aa,EC_CM-,"FB_FB, EC_EC, EC_CM-, EC_FB, FB_EC, FB_CM-","sdc2, vldlr, abca1b, lrp5, lrp8, lrp2a, lrp4, lrp1aa, lrp6, scarb1, sorl1, lrp1ab, abca1a","c3a.1, serpine2, hsp90aa1.1, appa, lipca, pdgfba, thbs1a, gpc6a, plat, c3a.5, apobb.2, apoeb, serpine1, apobb.1, apoba, hsp90b1, appb, pdgfbb, agrn, calr, mdka, lgals3b, vwf, lrpap1, plaub, thbs1b, serpinc1, psap, lpl, tfpia, tfa, hspg2, c3a.4, hsp90aa1.2, mmp9","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB","EC, CM-, FB"
